ID	time	long	lat	Int	pre_p	elev_e	lat_l^2	lon_l^2
10568	1	-130.25	60.650001525878906	1	49.270000012715656	1247.498046875	3674.78427050171	16952.039205322275
10569	1	-129.75	60.650001525878906	1	51.06111119588216	863.49072265625	3674.78427050171	16822.089208374033
10570	1	-129.25	60.650001525878906	1	53.39111128913033	760.9514770507812	3674.78427050171	16692.63921142579
10571	1	-128.75	60.650001525878906	1	57.21777778201633	878.7830200195312	3674.78427050171	16563.68921447755
10572	1	-128.25	60.650001525878906	1	58.97555527157254	764.35107421875	3674.78427050171	16435.239217529306
10573	1	-127.75	60.650001525878906	1	63.25777797698974	819.4105224609375	3674.78427050171	16307.289220581064
10574	1	-127.25	60.650001525878906	1	65.92000026702881	1013.8709716796875	3674.78427050171	16179.839223632822
10575	1	-126.75	60.650001525878906	1	69.11222231123179	1217.6949462890625	3674.78427050171	16052.88922668458
10576	1	-126.25	60.650001525878906	1	70.92333331637913	912.5524291992188	3674.78427050171	15926.439229736337
10577	1	-125.75	60.650001525878906	1	74.47555548350016	1184.1500244140625	3674.78427050171	15800.489232788095
10578	1	-125.25	60.650001525878906	1	76.89222223493788	1016.0709838867188	3674.78427050171	15675.039235839853
10579	1	-124.75	60.650001525878906	1	81.39000000423852	940.163818359375	3674.78427050171	15550.08923889161
10580	1	-124.25	60.650001525878906	1	81.55555530124242	1365.364990234375	3674.78427050171	15425.639241943369
10581	1	-123.75	60.650001525878906	1	78.83222221798367	544.0529174804688	3674.78427050171	15301.689244995127
10582	1	-123.25	60.650001525878906	1	76.96666653951009	282.4164123535156	3674.78427050171	15178.239248046884
10583	1	-122.75	60.650001525878906	1	74.08444438510472	590.7086181640625	3674.78427050171	15055.289251098642
10584	1	-122.25	60.650001525878906	1	70.81555566787716	614.3422241210938	3674.78427050171	14932.8392541504
10585	1	-121.75	60.650001525878906	1	65.72111131880014	611.1104736328125	3674.78427050171	14810.889257202158
10586	1	-121.25	60.650001525878906	1	61.4277776506212	494.0	3674.78427050171	14689.439260253916
10587	1	-120.75	60.650001525878906	1	57.187777837117515	579.184814453125	3674.78427050171	14568.489263305673
10588	1	-120.25	60.650001525878906	1	54.536666520436604	561.9473876953125	3674.78427050171	14448.039266357431
10589	1	-119.75	60.650001525878906	1	51.5777775976393	422.2262878417969	3674.78427050171	14328.089269409189
10590	1	-119.25	60.650001525878906	1	48.606666787465414	323.0723876953125	3674.78427050171	14208.639272460947
10591	1	-118.75	60.650001525878906	1	46.16333318286472	308.0494079589844	3674.78427050171	14089.689275512705
10592	1	-118.25	60.650001525878906	1	43.47777779897054	308.0434875488281	3674.78427050171	13971.239278564462
10593	1	-117.75	60.650001525878906	1	42.383333428700766	272.8218078613281	3674.78427050171	13853.28928161622
10594	1	-117.25	60.650001525878906	1	41.2755555046929	266.9714050292969	3674.78427050171	13735.839284667978
10595	1	-116.75	60.650001525878906	1	42.52444456948173	261.92608642578125	3674.78427050171	13618.889287719736
10596	1	-116.25	60.650001525878906	1	43.766666401757135	193.15280151367188	3674.78427050171	13502.439290771494
10597	1	-115.75	60.650001525878906	1	41.878888850741916	186.83230590820312	3674.78427050171	13386.489293823252
10598	1	-115.25	60.650001525878906	1	40.107777722676595	178.84519958496094	3674.78427050171	13271.03929687501
10599	1	-114.75	60.650001525878906	1	39.20222231547038	278.5971984863281	3674.78427050171	13156.089299926767
10600	1	-114.25	60.650001525878906	1	37.843333413865835	251.02130126953125	3674.78427050171	13041.639302978525
10601	1	-113.75	60.650001525878906	1	37.186666509840215	229.9940948486328	3674.78427050171	12927.689306030283
10602	1	-113.25	60.650001525878906	1	38.45444444020589	212.71290588378906	3674.78427050171	12814.23930908204
10603	1	-112.75	60.650001525878906	1	40.72444437874687	212.048095703125	3674.78427050171	12701.289312133798
10604	1	-112.25	60.650001525878906	1	42.397777631547726	205.0	3674.78427050171	12588.839315185556
10605	1	-111.75	60.650001525878906	1	43.17222221162581	202.90390014648438	3674.78427050171	12476.889318237314
10606	1	-111.25	60.650001525878906	1	43.25555559794108	295.95770263671875	3674.78427050171	12365.439321289072
10607	1	-110.75	60.650001525878906	1	42.965555636088055	303.98431396484375	3674.78427050171	12254.48932434083
10608	1	-110.25	60.650001525878906	1	43.54222224553424	305.0011901855469	3674.78427050171	12144.039327392587
10609	1	-109.75	60.650001525878906	1	43.24666654798719	342.92181396484375	3674.78427050171	12034.089330444345
10610	1	-109.25	60.650001525878906	1	43.71000022888184	460.1018981933594	3674.78427050171	11924.639333496103
10611	1	-108.75	60.650001525878906	1	43.78555547926162	441.2135009765625	3674.78427050171	11815.68933654786
10612	1	-108.25	60.650001525878906	1	45.798889054192436	458.2311096191406	3674.78427050171	11707.239339599619
10613	1	-107.75	60.650001525878906	1	47.534444406297474	456.0723876953125	3674.78427050171	11599.289342651377
10614	1	-107.25	60.650001525878906	1	48.32333335876465	493.0304870605469	3674.78427050171	11491.839345703134
10615	1	-106.75	60.650001525878906	1	49.36444443596734	458.0010070800781	3674.78427050171	11384.889348754892
10616	1	-106.25	60.650001525878906	1	50.034444385104706	458.0018005371094	3674.78427050171	11278.43935180665
10617	1	-105.75	60.650001525878906	1	50.35999995337592	419.0032958984375	3674.78427050171	11172.489354858408
10618	1	-105.25	60.650001525878906	1	51.02111095852321	430.3200988769531	3674.78427050171	11067.039357910166
10619	1	-104.75	60.650001525878906	1	52.34222221374512	364.9971008300781	3674.78427050171	10962.089360961923
10620	1	-104.25	60.650001525878906	1	52.40111107296414	364.0	3674.78427050171	10857.639364013681
10621	1	-103.75	60.650001525878906	1	51.49444416893853	364.0	3674.78427050171	10753.689367065439
10622	1	-103.25	60.650001525878906	1	50.945555517408586	360.0011901855469	3674.78427050171	10650.239370117197
10623	1	-102.75	60.650001525878906	1	50.454444440205904	359.0011901855469	3674.78427050171	10547.289373168955
10624	1	-102.25	60.650001525878906	1	49.08444453345406	335.99591064453125	3674.78427050171	10444.839376220712
10625	1	-101.75	60.650001525878906	1	48.69000012079875	317.7781982421875	3674.78427050171	10342.88937927247
10626	1	-101.25	60.650001525878906	1	46.592222362094454	338.606689453125	3674.78427050171	10241.439382324228
10627	1	-100.75	60.650001525878906	1	46.74333349863689	337.0481872558594	3674.78427050171	10140.489385375986
10628	1	-100.25	60.650001525878906	1	47.24333335028756	306.0072937011719	3674.78427050171	10040.039388427744
10629	1	-99.75	60.650001525878906	1	47.12111088434855	307.1785888671875	3674.78427050171	9940.089391479502
10630	1	-99.25	60.650001525878906	1	48.00555552376641	296.9805908203125	3674.78427050171	9840.63939453126
10631	1	-98.75	60.650001525878906	1	48.524444304572214	304.9587097167969	3674.78427050171	9741.689397583017
10632	1	-98.25	60.650001525878906	1	48.687777498033334	219.92529296875	3674.78427050171	9643.239400634775
10633	1	-97.75	60.650001525878906	1	48.524444315168594	204.8903045654297	3674.78427050171	9545.289403686533
10634	1	-97.25	60.650001525878906	1	48.10222229427762	171.02870178222656	3674.78427050171	9447.83940673829
10635	1	-96.75	60.650001525878906	1	48.09888875749376	153.02239990234375	3674.78427050171	9350.889409790048
10636	1	-96.25	60.650001525878906	1	48.031111007266574	152.8677978515625	3674.78427050171	9254.439412841806
10637	1	-95.75	60.650001525878906	1	46.938888751135934	107.42320251464844	3674.78427050171	9158.489415893564
10638	1	-95.25	60.650001525878906	1	45.546666759914814	26.098419189453125	3674.78427050171	9063.039418945322
10639	1	-94.75	60.650001525878906	1	45.12777786784704	6.055555820465088	3674.78427050171	8968.08942199708
10640	1	-94.25	60.650001525878906	1	46.1711110750834	0.0	3674.78427050171	8873.639425048837
10671	1	-78.75	60.650001525878906	1	43.77111119164359	0.0	3674.78427050171	6193.68951965333
10672	1	-78.25	60.650001525878906	1	44.13222225507102	0.0	3674.78427050171	6115.239522705087
10673	1	-77.75	60.650001525878906	1	42.56555538177491	1.0	3674.78427050171	6037.289525756845
10674	1	-77.25	60.650001525878906	1	43.332222239176424	10.987119674682617	3674.78427050171	5959.839528808603
